10,123,"eth0",1511459951,102,"detected","attack","", {"event_1":{"timestamp":1504358802.000028,"counter":0,"attributes":[{"NFD_LOG.id_metric":1},{"NFD_LOG.count_metric":274},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358802}]},"event_2":{"timestamp":1504358802.000028,"counter":0,"attributes":[{"NFD_LOG.id_metric":2},{"NFD_LOG.count_metric":1},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358802}]},"event_3":{"timestamp":1504358802.000028,"counter":0,"attributes":[{"NFD_LOG.id_metric":3},{"NFD_LOG.count_metric":270},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358802}]},"event_4":{"timestamp":1504358802.000028,"counter":0,"attributes":[{"NFD_LOG.id_metric":4},{"NFD_LOG.count_metric":275},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358802}]},"event_5":{"timestamp":1504358802.000028,"counter":0,"attributes":[{"NFD_LOG.id_metric":5},{"NFD_LOG.count_metric":286},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358802}]},"event_6":{"timestamp":1504358802.000028,"counter":0,"attributes":[{"NFD_LOG.id_metric":6},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358802}]},"event_7":{"timestamp":1504358802.000028,"counter":0,"attributes":[{"NFD_LOG.id_metric":7},{"NFD_LOG.count_metric":546},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358802}]},"event_8":{"timestamp":1504358802.000028,"counter":0,"attributes":[{"NFD_LOG.id_metric":8},{"NFD_LOG.count_metric":262},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358802}]},"event_9":{"timestamp":1504358802.000028,"counter":0,"attributes":[{"NFD_LOG.id_metric":9},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358802}]},"event_10":{"timestamp":1504358802.000028,"counter":0,"attributes":[{"NFD_LOG.id_metric":10},{"NFD_LOG.count_metric":201},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358802}]},"event_11":{"timestamp":1504358802.000028,"counter":0,"attributes":[{"NFD_LOG.id_metric":11},{"NFD_LOG.count_metric":348},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358802}]},"event_12":{"timestamp":1504358802.000028,"counter":0,"attributes":[{"NFD_LOG.id_metric":12},{"NFD_LOG.count_metric":202},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358802}]},"event_13":{"timestamp":1504358802.000028,"counter":0,"attributes":[{"NFD_LOG.id_metric":13},{"NFD_LOG.count_metric":377},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358802}]},"event_14":{"timestamp":1504358802.000028,"counter":0,"attributes":[{"NFD_LOG.id_metric":14},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358802}]},"event_15":{"timestamp":1504358802.000028,"counter":0,"attributes":[{"NFD_LOG.id_metric":15},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358802}]},"event_16":{"timestamp":1504358802.000028,"counter":0,"attributes":[{"NFD_LOG.id_metric":16},{"NFD_LOG.count_metric":16},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358802},{"NFD_LOG.data":" /com/good/content6 /com/good/content2 /com/good/content7 /com/good/content1 /com/good/content4 /com/good/content11 /com/good/content3 /com/good/content5 "}]},"event_17":{"timestamp":1504358802.000028,"counter":0,"attributes":[{"NFD_LOG.id_metric":17},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358802}]},"event_18":{"timestamp":1504358802.000028,"counter":0,"attributes":[{"NFD_LOG.id_metric":18},{"NFD_LOG.count_metric":16},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358802}]}}
10,123,"eth0",1511459954,102,"detected","attack","", {"event_1":{"timestamp":1504358807.000974,"counter":0,"attributes":[{"NFD_LOG.id_metric":1},{"NFD_LOG.count_metric":286},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358807}]},"event_2":{"timestamp":1504358807.000974,"counter":0,"attributes":[{"NFD_LOG.id_metric":2},{"NFD_LOG.count_metric":2},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358807}]},"event_3":{"timestamp":1504358807.000974,"counter":0,"attributes":[{"NFD_LOG.id_metric":3},{"NFD_LOG.count_metric":284},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358807}]},"event_4":{"timestamp":1504358807.000974,"counter":0,"attributes":[{"NFD_LOG.id_metric":4},{"NFD_LOG.count_metric":288},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358807}]},"event_5":{"timestamp":1504358807.000974,"counter":0,"attributes":[{"NFD_LOG.id_metric":5},{"NFD_LOG.count_metric":298},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358807}]},"event_6":{"timestamp":1504358807.000974,"counter":0,"attributes":[{"NFD_LOG.id_metric":6},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358807}]},"event_7":{"timestamp":1504358807.000974,"counter":0,"attributes":[{"NFD_LOG.id_metric":7},{"NFD_LOG.count_metric":572},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358807}]},"event_8":{"timestamp":1504358807.000974,"counter":0,"attributes":[{"NFD_LOG.id_metric":8},{"NFD_LOG.count_metric":279},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358807}]},"event_9":{"timestamp":1504358807.000974,"counter":0,"attributes":[{"NFD_LOG.id_metric":9},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358807}]},"event_10":{"timestamp":1504358807.000974,"counter":0,"attributes":[{"NFD_LOG.id_metric":10},{"NFD_LOG.count_metric":223},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358807}]},"event_11":{"timestamp":1504358807.000974,"counter":0,"attributes":[{"NFD_LOG.id_metric":11},{"NFD_LOG.count_metric":351},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358807}]},"event_12":{"timestamp":1504358807.000974,"counter":0,"attributes":[{"NFD_LOG.id_metric":12},{"NFD_LOG.count_metric":222},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358807}]},"event_13":{"timestamp":1504358807.000974,"counter":0,"attributes":[{"NFD_LOG.id_metric":13},{"NFD_LOG.count_metric":298},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358807}]},"event_14":{"timestamp":1504358807.000974,"counter":0,"attributes":[{"NFD_LOG.id_metric":14},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358807}]},"event_15":{"timestamp":1504358807.000974,"counter":0,"attributes":[{"NFD_LOG.id_metric":15},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358807}]},"event_16":{"timestamp":1504358807.000974,"counter":0,"attributes":[{"NFD_LOG.id_metric":16},{"NFD_LOG.count_metric":14},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358807},{"NFD_LOG.data":" /com/good/content4 /com/good/content1 /com/good/content15 /com/good/content6 /com/good/content3 /com/good/content7 /com/good/content35 /com/good/content2 /com/good/content5 /com/good/content8 /com/good/content21 "}]},"event_17":{"timestamp":1504358807.000974,"counter":0,"attributes":[{"NFD_LOG.id_metric":17},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358807}]},"event_18":{"timestamp":1504358807.000974,"counter":0,"attributes":[{"NFD_LOG.id_metric":18},{"NFD_LOG.count_metric":17},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358807}]}}
