10,123,"eth0",1511459946,102,"detected","attack","cpa detector", {"event_1":{"timestamp":1504358792.006929,"counter":0,"attributes":[{"NFD_LOG.id_metric":1},{"NFD_LOG.count_metric":262},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358792}]},"event_2":{"timestamp":1504358792.006929,"counter":0,"attributes":[{"NFD_LOG.id_metric":2},{"NFD_LOG.count_metric":1},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358792}]},"event_3":{"timestamp":1504358792.006929,"counter":0,"attributes":[{"NFD_LOG.id_metric":3},{"NFD_LOG.count_metric":261},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358792}]},"event_4":{"timestamp":1504358792.006929,"counter":0,"attributes":[{"NFD_LOG.id_metric":4},{"NFD_LOG.count_metric":264},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358792}]},"event_5":{"timestamp":1504358792.006929,"counter":0,"attributes":[{"NFD_LOG.id_metric":5},{"NFD_LOG.count_metric":280},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358792}]},"event_6":{"timestamp":1504358792.006929,"counter":0,"attributes":[{"NFD_LOG.id_metric":6},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358792}]},"event_7":{"timestamp":1504358792.006929,"counter":0,"attributes":[{"NFD_LOG.id_metric":7},{"NFD_LOG.count_metric":524},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358792}]},"event_8":{"timestamp":1504358792.006929,"counter":0,"attributes":[{"NFD_LOG.id_metric":8},{"NFD_LOG.count_metric":255},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358792}]},"event_9":{"timestamp":1504358792.006929,"counter":0,"attributes":[{"NFD_LOG.id_metric":9},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358792}]},"event_10":{"timestamp":1504358792.006929,"counter":0,"attributes":[{"NFD_LOG.id_metric":10},{"NFD_LOG.count_metric":185},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358792}]},"event_11":{"timestamp":1504358792.006929,"counter":0,"attributes":[{"NFD_LOG.id_metric":11},{"NFD_LOG.count_metric":341},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358792}]},"event_12":{"timestamp":1504358792.006929,"counter":0,"attributes":[{"NFD_LOG.id_metric":12},{"NFD_LOG.count_metric":189},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358792}]},"event_13":{"timestamp":1504358792.006929,"counter":0,"attributes":[{"NFD_LOG.id_metric":13},{"NFD_LOG.count_metric":427},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358792}]},"event_14":{"timestamp":1504358792.006929,"counter":0,"attributes":[{"NFD_LOG.id_metric":14},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358792}]},"event_15":{"timestamp":1504358792.006929,"counter":0,"attributes":[{"NFD_LOG.id_metric":15},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358792}]},"event_16":{"timestamp":1504358792.006929,"counter":0,"attributes":[{"NFD_LOG.id_metric":16},{"NFD_LOG.count_metric":19},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358792},{"NFD_LOG.data":" /com/good/content22 /com/good/content6 /com/good/content1 /com/good/content2 /com/good/content4 /com/good/content7 /com/good/content8 /com/good/content11 /com/good/content3 /com/good/content10 "}]},"event_17":{"timestamp":1504358792.006929,"counter":0,"attributes":[{"NFD_LOG.id_metric":17},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358792}]},"event_18":{"timestamp":1504358792.006929,"counter":0,"attributes":[{"NFD_LOG.id_metric":18},{"NFD_LOG.count_metric":15},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358792}]}}
10,123,"eth0",1511459948,102,"detected","attack","", {"event_1":{"timestamp":1504358797.007340,"counter":0,"attributes":[{"NFD_LOG.id_metric":1},{"NFD_LOG.count_metric":298},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358797}]},"event_2":{"timestamp":1504358797.007340,"counter":0,"attributes":[{"NFD_LOG.id_metric":2},{"NFD_LOG.count_metric":2},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358797}]},"event_3":{"timestamp":1504358797.007340,"counter":0,"attributes":[{"NFD_LOG.id_metric":3},{"NFD_LOG.count_metric":297},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358797}]},"event_4":{"timestamp":1504358797.007340,"counter":0,"attributes":[{"NFD_LOG.id_metric":4},{"NFD_LOG.count_metric":300},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358797}]},"event_5":{"timestamp":1504358797.007340,"counter":0,"attributes":[{"NFD_LOG.id_metric":5},{"NFD_LOG.count_metric":306},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358797}]},"event_6":{"timestamp":1504358797.007340,"counter":0,"attributes":[{"NFD_LOG.id_metric":6},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358797}]},"event_7":{"timestamp":1504358797.007340,"counter":0,"attributes":[{"NFD_LOG.id_metric":7},{"NFD_LOG.count_metric":596},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358797}]},"event_8":{"timestamp":1504358797.007340,"counter":0,"attributes":[{"NFD_LOG.id_metric":8},{"NFD_LOG.count_metric":289},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358797}]},"event_9":{"timestamp":1504358797.007340,"counter":0,"attributes":[{"NFD_LOG.id_metric":9},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358797}]},"event_10":{"timestamp":1504358797.007340,"counter":0,"attributes":[{"NFD_LOG.id_metric":10},{"NFD_LOG.count_metric":234},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358797}]},"event_11":{"timestamp":1504358797.007340,"counter":0,"attributes":[{"NFD_LOG.id_metric":11},{"NFD_LOG.count_metric":364},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358797}]},"event_12":{"timestamp":1504358797.007340,"counter":0,"attributes":[{"NFD_LOG.id_metric":12},{"NFD_LOG.count_metric":232},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358797}]},"event_13":{"timestamp":1504358797.007340,"counter":0,"attributes":[{"NFD_LOG.id_metric":13},{"NFD_LOG.count_metric":388},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358797}]},"event_14":{"timestamp":1504358797.007340,"counter":0,"attributes":[{"NFD_LOG.id_metric":14},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358797}]},"event_15":{"timestamp":1504358797.007340,"counter":0,"attributes":[{"NFD_LOG.id_metric":15},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358797}]},"event_16":{"timestamp":1504358797.007340,"counter":0,"attributes":[{"NFD_LOG.id_metric":16},{"NFD_LOG.count_metric":9},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358797},{"NFD_LOG.data":" /com/good/content15 /com/good/content142 /com/good/content10 /com/good/content2 /com/good/content25 /com/good/content3 /com/good/content12 "}]},"event_17":{"timestamp":1504358797.007340,"counter":0,"attributes":[{"NFD_LOG.id_metric":17},{"NFD_LOG.count_metric":0},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358797}]},"event_18":{"timestamp":1504358797.007340,"counter":0,"attributes":[{"NFD_LOG.id_metric":18},{"NFD_LOG.count_metric":17},{"NFD_LOG.face_id":0},{"NFD_LOG.timestamp":4358797}]}}
